Time,Latitude, Longitute
22469198943,42.2754812,-71.7995481
22489321948,42.2754791,-71.7995404
22509851933,42.2754791,-71.7995404
22529169083,42.2754762,-71.7995328
22549238921,42.2754727,-71.7995256
22569072962,42.2754686,-71.7995175
22589493990,42.2754637,-71.7995099
22609242917,42.2754637,-71.7995099
22629068137,42.2754585,-71.7995021
22649128914,42.2754527,-71.7994966
22669390917,42.2754459,-71.7994912
22689268113,42.2754383,-71.7994849
22709141970,42.2754383,-71.7994849
22729381085,42.2754299,-71.799479
22749125958,42.2754209,-71.7994756
22777225018,42.2754114,-71.7994698
22789103032,42.2754012,-71.7994651
22809267998,42.2754012,-71.7994651
22829203129,42.27539,-71.7994632
22849740983,42.275378,-71.7994597
22869383097,42.2753659,-71.7994563
22889193058,42.2753531,-71.7994548
22909110070,42.2753531,-71.7994548
22929170132,42.27534,-71.7994533
22949703932,42.275327,-71.799451
22969192982,42.2753144,-71.7994495
22989223958,42.2753019,-71.7994483
23009122134,42.2753019,-71.7994483
23029582024,42.2752888,-71.799447
23049237013,42.2752759,-71.7994446
23069045067,42.2752623,-71.7994432
23089158059,42.2752487,-71.7994415
23109193087,42.2752487,-71.7994415
23129643918,42.2752347,-71.7994393
23149122000,42.2752208,-71.7994372
23169173956,42.2752065,-71.7994351
23189343930,42.275192,-71.7994331
23209645987,42.275192,-71.7994331
23229511023,42.2751773,-71.799431
23249149085,42.2751624,-71.7994283
23269127131,42.2751474,-71.7994256
23289039135,42.2751321,-71.7994226
23309741021,42.2751321,-71.7994226
23329196930,42.2751167,-71.7994198
23349306107,42.275101,-71.799417
23369319916,42.2750853,-71.7994139
23389667988,42.275069,-71.7994103
23409214020,42.275069,-71.7994103
23429188967,42.2750527,-71.799407
23449280978,42.2750363,-71.7994038
23469964028,42.2750198,-71.7994005
23489300013,42.2750034,-71.7993978
23509272099,42.2750034,-71.7993978
23529175997,42.2749869,-71.7993946
23549201966,42.2749708,-71.7993933
23569842101,42.2749545,-71.79939
23589133978,42.2749386,-71.7993877
23609121085,42.2749386,-71.7993877
23629163027,42.2749229,-71.7993859
23649008990,42.2749072,-71.7993838
23669793129,42.2748916,-71.7993817
23689764977,42.2748761,-71.7993819
23709043980,42.2748761,-71.7993819
23729097128,42.274861,-71.799379
23749432087,42.2748461,-71.7993748
23769290925,42.2748311,-71.7993724
23789150954,42.2748167,-71.7993689
23809268952,42.2748167,-71.7993689
23842134953,42.2748038,-71.7993535
23849016905,42.2747898,-71.7993493
23869344950,42.2747775,-71.7993359
23889131070,42.2747638,-71.7993324
23909651995,42.2747638,-71.7993324
23929125071,42.2747501,-71.7993315
23949365139,42.2747367,-71.7993289
23969139100,42.2747235,-71.7993272
23989193917,42.2747104,-71.7993266
24010078907,42.2747104,-71.7993266
24029086113,42.2746984,-71.799321
24049248934,42.274686,-71.7993182
24069065094,42.2746733,-71.7993169
24089580060,42.2746613,-71.7993149
24109097958,42.2746613,-71.7993149
24129065991,42.2746495,-71.7993114
24149119139,42.2746376,-71.7993078
24169480086,42.2746257,-71.7993057
24189285040,42.2746138,-71.7993044
24209168911,42.2746138,-71.7993044
24229300023,42.2746023,-71.7993023
24249234915,42.2745908,-71.7992992
24269659996,42.2745795,-71.7992975
24289024115,42.2745681,-71.7992956
24309052945,42.2745681,-71.7992956
24329078913,42.274557,-71.7992937
24349195004,42.2745462,-71.7992915
24369889975,42.2745355,-71.7992886
24389019013,42.2745248,-71.799286
24409343958,42.2745248,-71.799286
24429091931,42.2745139,-71.7992836
24449201107,42.2745028,-71.7992818
24469303132,42.274492,-71.7992798
24489294053,42.2744805,-71.7992767
24509105921,42.2744805,-71.7992767
24529210091,42.2744691,-71.7992747
24549834967,42.2744569,-71.7992727
24569047928,42.2744452,-71.7992701
24589898110,42.274433,-71.7992694
24609194041,42.274433,-71.7992694
24629244090,42.2744212,-71.7992658
24649668932,42.2744097,-71.7992655
24669111968,42.2743986,-71.7992606
24689073086,42.2743877,-71.7992565
24709007979,42.2743877,-71.7992565
24729241133,42.2743766,-71.7992523
24749767065,42.2743656,-71.7992477
24769294978,42.2743551,-71.7992427
24789181948,42.2743451,-71.7992371
24809161902,42.2743451,-71.7992371
24829165936,42.2743354,-71.7992325
24849097968,42.2743263,-71.7992255
24869076014,42.2743177,-71.7992187
24889265061,42.2743097,-71.7992108
24909081936,42.2743097,-71.7992108
24940486908,42.2743021,-71.7992037
24949003935,42.2742949,-71.7991963
24969175101,42.2742881,-71.7991889
24989156962,42.2742826,-71.7991792
25009227992,42.2742826,-71.7991792
25029515028,42.2742771,-71.7991712
25048989058,42.2742726,-71.7991619
25069207907,42.2742686,-71.7991516
25089261055,42.2742656,-71.7991403
25109174967,42.2742656,-71.7991403
25130010128,42.2742637,-71.7991295
25149260998,42.274262,-71.7991184
25169119120,42.2742614,-71.7991069
25189108134,42.2742609,-71.7990963
25209491969,42.2742609,-71.7990963
25229084015,42.2742608,-71.7990871
25249166966,42.274261,-71.7990762
25269051075,42.2742619,-71.7990656
25289073945,42.2742624,-71.7990554
25310425997,42.2742624,-71.7990554
25329080105,42.2742631,-71.7990435
25349087954,42.2742637,-71.799032
25369102002,42.2742644,-71.7990207
25389563084,42.2742651,-71.7990092
25409079075,42.2742651,-71.7990092
25429115057,42.2742663,-71.7989975
25449093104,42.2742672,-71.7989858
25469345093,42.274268,-71.798974
25490400076,42.2742689,-71.7989626
25509145976,42.2742689,-71.7989626
25529356957,42.2742699,-71.7989509
25549098969,42.2742708,-71.798938
25569756031,42.2742717,-71.7989254
25589077950,42.2742728,-71.7989137
25609347105,42.2742728,-71.7989137
25629193068,42.2742737,-71.7989029
25649291993,42.2742746,-71.7988914
25670284033,42.2742754,-71.7988798
25689101935,42.2742765,-71.7988683
25709145070,42.2742765,-71.7988683
25729032994,42.274278,-71.7988567
25749349118,42.2742791,-71.7988459
25769022942,42.2742804,-71.7988346
25788968087,42.2742818,-71.7988233
25809013129,42.2742818,-71.7988233
25828969002,42.2742832,-71.7988117
25849932909,42.2742847,-71.7987998
25869092942,42.2742861,-71.7987877
25889282942,42.2742875,-71.7987756
25909117938,42.2742875,-71.7987756
25929076910,42.2742891,-71.798763
25949482918,42.2742904,-71.7987513
25969094038,42.2742921,-71.7987381
25989017010,42.2742937,-71.798725
26009130002,42.2742937,-71.798725
26037149907,42.2742955,-71.7987111
26048960925,42.2742973,-71.7986973
26069229126,42.2742988,-71.7986828
26089137078,42.2743009,-71.7986684
26109477044,42.2743009,-71.7986684
26129034043,42.2743023,-71.7986536
26149183989,42.2743041,-71.7986386
26169133902,42.2743057,-71.7986234
26189139128,42.2743072,-71.7986081
26210007906,42.2743072,-71.7986081
26229089976,42.2743088,-71.7985927
26249079943,42.2743103,-71.798577
26269150019,42.2743119,-71.798561
26289998055,42.2743134,-71.7985449
26309216023,42.2743134,-71.7985449
26329097033,42.2743149,-71.7985288
26349062920,42.2743163,-71.7985124
26369549990,42.2743178,-71.7984959
26388973952,42.2743192,-71.7984793
26409035922,42.2743192,-71.7984793
26429347039,42.2743209,-71.7984623
26449086905,42.2743228,-71.7984453
26469818116,42.2743251,-71.798428
26489048958,42.2743276,-71.7984109
26509022952,42.2743276,-71.7984109
26529005051,42.2743307,-71.7983935
26549436093,42.2743345,-71.7983758
26569240094,42.2743389,-71.798358
26589153052,42.2743438,-71.7983402
26609447957,42.2743438,-71.7983402
26629539967,42.2743493,-71.7983228
26648930073,42.2743553,-71.7983057
26669042111,42.2743621,-71.7982889
26689121008,42.2743696,-71.7982722
26709635020,42.2743696,-71.7982722
26729057074,42.2743779,-71.7982558
26749076128,42.2743866,-71.7982401
26769118071,42.2743957,-71.7982249
26789078951,42.2744055,-71.7982108
26809628964,42.2744055,-71.7982108
26828984976,42.2744158,-71.7981972
26848871947,42.2744269,-71.7981844
26869153977,42.2744385,-71.7981723
26889650107,42.2744507,-71.7981611
26909070015,42.2744507,-71.7981611
26929126025,42.2744634,-71.7981507
26949157954,42.2744767,-71.7981416
26969202996,42.2744903,-71.7981338
26989365101,42.2745042,-71.7981272
27009074927,42.2745042,-71.7981272
27029145003,42.2745186,-71.7981215
27049005986,42.2745332,-71.7981169
27096544981,42.2745481,-71.7981134
27102627993,42.2745634,-71.7981107
27108976126,42.2745634,-71.7981107
27128968955,42.2745787,-71.7981089
27149107933,42.2745943,-71.7981081
27169826985,42.2746098,-71.7981082
27189261914,42.2746252,-71.798109
27209239960,42.2746252,-71.798109
27229064942,42.2746408,-71.7981104
27249053002,42.2746568,-71.7981129
27269716025,42.2746725,-71.7981154
27289019108,42.2746883,-71.7981187
27309090138,42.2746883,-71.7981187
27329107047,42.2747041,-71.7981224
27349859000,42.2747196,-71.7981269
27369039059,42.2747351,-71.7981316
27389334918,42.2747508,-71.798136
27409119130,42.2747508,-71.798136
27429600955,42.2747665,-71.798141
27449831009,42.2747823,-71.798146
27469254017,42.2747981,-71.7981512
27489016057,42.274814,-71.7981559
27509058953,42.274814,-71.7981559
27529714108,42.27483,-71.7981607
27548901082,42.2748461,-71.7981658
27569561959,42.274862,-71.7981713
27589057923,42.2748782,-71.7981767
27609523058,42.2748782,-71.7981767
27628942013,42.2748944,-71.798182
27649070979,42.2749105,-71.7981881
27669104100,42.2749267,-71.7981941
27688920975,42.274943,-71.7982001
27709880114,42.274943,-71.7982001
27729051114,42.2749592,-71.7982065
27749320984,42.2749757,-71.7982122
27768894911,42.274992,-71.7982186
27789057970,42.2750082,-71.7982249
27809510947,42.2750082,-71.7982249
27829103947,42.2750247,-71.798231
27848977089,42.2750414,-71.7982368
27869029046,42.2750583,-71.7982427
27890280962,42.2750752,-71.7982483
27909061909,42.2750752,-71.7982483
27929001093,42.2750913,-71.7982551
27948997021,42.2751077,-71.7982625
27969126940,42.2751244,-71.7982692
27989569903,42.2751409,-71.7982763
28009040118,42.2751409,-71.7982763
28029174090,42.2751572,-71.7982839
28049082041,42.2751737,-71.7982908
28069600106,42.2751904,-71.7982969
28089087964,42.2752076,-71.7983014
28108993054,42.2752076,-71.7983014
28128940106,42.2752243,-71.7983079
28149004937,42.2752408,-71.798315
28178580046,42.2752572,-71.7983223
28189124108,42.2752737,-71.7983288
28209199906,42.2752737,-71.7983288
28228984118,42.27529,-71.798335
28249826909,42.275306,-71.7983422
28269073010,42.2753218,-71.7983503
28289160967,42.2753381,-71.7983566
28309108973,42.2753381,-71.7983566
28329052926,42.2753547,-71.7983617
28349744082,42.2753709,-71.7983682
28369096041,42.2753866,-71.7983743
28389034987,42.2754027,-71.7983802
28408978940,42.2754027,-71.7983802
28429654122,42.2754187,-71.798386
28449620963,42.275434,-71.7983929
28469074965,42.27545,-71.7983977
28489036084,42.2754652,-71.7984043
28509059906,42.2754652,-71.7984043
28528948069,42.2754806,-71.7984111
28549379111,42.2754954,-71.7984184
28569051028,42.2755099,-71.7984255
28589096070,42.2755249,-71.7984309
28609194041,42.2755249,-71.7984309
28629559994,42.2755396,-71.7984372
28648946047,42.2755541,-71.7984428
28669019938,42.2755691,-71.7984468
28688959122,42.2755832,-71.7984533
28708949090,42.2755832,-71.7984533
28729497910,42.2755973,-71.7984595
28748980999,42.2756115,-71.7984651
28769072056,42.2756257,-71.7984702
28790035964,42.2756398,-71.7984762
28809087038,42.2756398,-71.7984762
28830260039,42.2756537,-71.7984822
28849028111,42.2756678,-71.7984875
28869101048,42.2756816,-71.7984924
28889002085,42.2756957,-71.7984961
28909421921,42.2756957,-71.7984961
28928998948,42.2757097,-71.7984992
28949125052,42.2757232,-71.7985026
28969315052,42.2757362,-71.7985065
28989157916,42.2757491,-71.7985099
29009774924,42.2757491,-71.7985099
29029065133,42.2757617,-71.7985136
29049005986,42.2757741,-71.798517
29068933011,42.2757862,-71.798521
29089432955,42.2757978,-71.798525
29109164000,42.2757978,-71.798525
29129065991,42.2758088,-71.7985298
29149151087,42.2758194,-71.7985336
29169075013,42.2758297,-71.7985366
29189388991,42.2758396,-71.7985399
29209051133,42.2758396,-71.7985399
29229007006,42.2758486,-71.7985432
29249176026,42.275857,-71.7985469
29269117117,42.2758649,-71.7985509
29304759026,42.2758724,-71.7985555
29314106942,42.2758724,-71.7985555
29328862906,42.2758793,-71.7985605
29348809958,42.2758854,-71.7985659
29369065047,42.2758908,-71.7985717
29389593125,42.2758957,-71.7985778
29408896924,42.2758957,-71.7985778
29428967953,42.2758998,-71.7985843
29448868990,42.2759032,-71.798592
29469777108,42.2759063,-71.7985995
29489052058,42.2759085,-71.7986079
29509226084,42.2759085,-71.7986079
29528926135,42.2759097,-71.7986159
29549176932,42.275911,-71.7986247
29569544077,42.2759121,-71.7986326
29589146138,42.2759118,-71.7986406
29609082938,42.2759118,-71.7986406
29629111052,42.2759113,-71.7986485
29649260998,42.2759108,-71.7986566
29669666052,42.2759101,-71.7986648
29688950062,42.2759097,-71.7986729
29708960057,42.2759097,-71.7986729
29729098082,42.275909,-71.7986806
29749462128,42.2759084,-71.7986883
29769308091,42.2759078,-71.7986962
29788975001,42.2759078,-71.7987037
29808957100,42.2759078,-71.7987037
29829021931,42.2759074,-71.7987123
29849705935,42.2759074,-71.7987208
29869064093,42.2759071,-71.7987294
29888962031,42.2759069,-71.7987382
29908859969,42.2759069,-71.7987382
29929129124,42.2759069,-71.7987468
29949640036,42.2759066,-71.7987556
29969027997,42.2759062,-71.7987641
29988810063,42.275906,-71.7987719
30008898974,42.275906,-71.7987719
30029099942,42.2759055,-71.7987797
30048989058,42.2759049,-71.7987868
30070358038,42.2759039,-71.7987934
30088936091,42.2759029,-71.7987998
30109005928,42.2759029,-71.7987998
30129108906,42.2759016,-71.7988063
30149501086,42.2759004,-71.7988126
30168997050,42.2758991,-71.7988188
30189001084,42.2758979,-71.7988254
30208966971,42.2758979,-71.7988254
30228950978,42.2758965,-71.798831
30249646903,42.2758946,-71.7988368
30268780947,42.2758927,-71.7988422
30289003134,42.2758909,-71.7988471
30308969021,42.2758909,-71.7988471
30329169035,42.2758888,-71.7988523
30348916054,42.2758868,-71.7988573
30368945122,42.275885,-71.7988619
30389028073,42.275883,-71.7988668
30409084082,42.275883,-71.7988668
30444102049,42.2758812,-71.7988715
30452045918,42.2758794,-71.7988762
30468974114,42.275878,-71.7988798
30489026070,42.2758769,-71.7988822
30509052039,42.2758769,-71.7988822
30529525042,42.2758764,-71.7988835
30548869133,42.2758762,-71.7988836
30569073916,42.275876,-71.798884
30588836909,42.2758759,-71.7988842
30609239102,42.2758759,-71.7988842
30629637003,42.2758758,-71.7988844
30648983956,42.2758757,-71.7988844
30669018031,42.2758756,-71.7988844
30688888073,42.2758756,-71.7988845
30708830119,42.2758756,-71.7988845
30729488135,42.2758755,-71.7988846
30748979092,42.2758755,-71.7988848
30769084931,42.2758754,-71.7988848
30789590121,42.2758754,-71.7988849
30808978081,42.2758754,-71.7988849
30829072953,42.2758753,-71.7988849
30849494935,42.2758753,-71.7988849
30868928910,42.2758754,-71.7988849
30888948918,42.2758753,-71.7988848
30909033061,42.2758753,-71.7988848
30929027081,42.2758753,-71.7988848
30949537993,42.2758753,-71.7988848
30969686032,42.2758753,-71.7988845
30988984108,42.2758753,-71.7988838
31009287119,42.2758753,-71.7988838
31029038907,42.2758754,-71.7988826
31049498082,42.2758755,-71.7988811
31069054127,42.2758757,-71.7988792
31088966132,42.2758761,-71.7988771
31109086037,42.2758761,-71.7988771
31129759074,42.2758765,-71.7988748
31149091959,42.2758768,-71.7988723
31168993950,42.2758773,-71.7988696
31188935042,42.2758778,-71.7988665
31208920002,42.2758778,-71.7988665
31228971005,42.2758785,-71.7988635
31249604941,42.2758791,-71.7988606
31268821002,42.2758795,-71.7988579
31289483071,42.2758801,-71.7988555
31308865071,42.2758801,-71.7988555
31328987122,42.2758806,-71.7988534
31349349976,42.2758809,-71.7988513
31368941069,42.2758813,-71.7988492
31389009953,42.2758817,-71.7988473
31409064055,42.2758817,-71.7988473
31429775954,42.2758822,-71.7988453
31448877097,42.2758827,-71.7988432
31468926907,42.2758833,-71.7988413
31488953114,42.2758838,-71.798839
31508909941,42.2758838,-71.798839
31529225111,42.2758845,-71.798837
31548859120,42.2758851,-71.7988349
31569020987,42.2758858,-71.7988327
31589021922,42.2758865,-71.7988304
31609038115,42.2758865,-71.7988304
31641576052,42.2758873,-71.7988279
31651946068,42.2758882,-71.7988259
31668798924,42.2758892,-71.7988238
31688956023,42.2758902,-71.7988215
31708920956,42.2758902,-71.7988215
31729372025,42.2758911,-71.7988194
31748969079,42.2758922,-71.7988172
31768822909,42.2758933,-71.7988149
31789411068,42.2758944,-71.798813
31809520960,42.2758944,-71.798813
31828859091,42.275896,-71.7988108
31848956109,42.2758974,-71.798809
31869015933,42.2758993,-71.7988069
31889017106,42.2759014,-71.7988045
31909343958,42.2759014,-71.7988045
31929028988,42.2759034,-71.7988029
31948962927,42.2759056,-71.7988009
31968818903,42.2759079,-71.7987989
31988821984,42.2759099,-71.7987975
32009311915,42.2759099,-71.7987975
32028974057,42.2759122,-71.7987962
32048984051,42.2759142,-71.7987953
32068998099,42.2759163,-71.7987941
32089447022,42.2759183,-71.7987933
32109069109,42.2759183,-71.7987933
32129012108,42.2759197,-71.7987927
32149013043,42.2759213,-71.7987922
32168848992,42.275923,-71.7987916
32189373970,42.2759246,-71.7987906
32208974123,42.2759246,-71.7987906
32229208947,42.2759261,-71.7987898
32249107123,42.2759275,-71.7987894
32269076109,42.275929,-71.798789
32289458991,42.2759302,-71.7987889
32308851004,42.2759302,-71.7987889
32328895092,42.2759315,-71.7987889
32348823071,42.2759327,-71.798789
32369379998,42.275934,-71.798789
32388895989,42.2759353,-71.7987892
32409065009,42.2759353,-71.7987892
32429012061,42.2759364,-71.7987896
32448955060,42.275937,-71.7987896
32470268012,42.2759375,-71.7987896
32488981009,42.2759379,-71.7987895
32508940936,42.2759379,-71.7987895
32528891087,42.2759382,-71.7987891
32548887015,42.2759387,-71.798789
32569719077,42.2759392,-71.798789
32588820935,42.2759399,-71.7987894
32608868123,42.2759399,-71.7987894
32628958941,42.2759408,-71.7987897
32650519133,42.2759418,-71.7987899
32669132948,42.2759426,-71.7987899
32689022065,42.2759434,-71.7987901
32708945036,42.2759434,-71.7987901
32729002953,42.2759444,-71.7987903
32772511960,42.2759451,-71.7987905
32776922942,42.2759458,-71.7987904
32788763047,42.2759465,-71.7987905
32808933974,42.2759465,-71.7987905
32829296113,42.2759471,-71.7987904
32849643946,42.2759477,-71.7987904
32868947983,42.2759481,-71.7987901
32888835907,42.2759481,-71.7987897
32908927918,42.2759481,-71.7987897
32928837061,42.2759481,-71.7987894
32949428082,42.2759481,-71.798789
32968846083,42.2759481,-71.7987886
32988927126,42.2759481,-71.7987883
33009299040,42.2759481,-71.7987883
33028862000,42.275948,-71.7987879
33049583912,42.275948,-71.7987875
33069042922,42.2759479,-71.7987871
33088762045,42.2759478,-71.7987868
33108865977,42.2759478,-71.7987868
33128909111,42.2759478,-71.7987864
33149677992,42.2759478,-71.7987861
33168980122,42.2759478,-71.7987858
33189077139,42.2759478,-71.7987854
33208941937,42.2759478,-71.7987854
33229254008,42.2759479,-71.798785
33249450922,42.2759479,-71.7987847
33268949986,42.275948,-71.7987843
33288872958,42.2759481,-71.798784
33308929921,42.2759481,-71.798784
33328858138,42.2759482,-71.7987836
33349409104,42.2759484,-71.7987833
33369056941,42.2759485,-71.798783
33389020920,42.2759486,-71.7987827
33409178019,42.2759486,-71.7987827
33428997040,42.2759488,-71.7987824
33449407101,42.2759489,-71.798782
33468909979,42.2759491,-71.7987816
33488861084,42.2759493,-71.7987813
33508893967,42.2759493,-71.7987813
33528734923,42.2759495,-71.7987808
